facility_id,date,staff_ratio,weighted_demand,occupancy,staffing_pressure,risk_score,risk_level,understaffed_flag
HF_L4_004,2023-03-03,1.511111111111111,71.0,2.3222222222222224,107.28888888888889,1.1057290414190342,Critical,True
HF_L4_004,2023-03-04,1.5263157894736843,56.0,1.233644859813084,85.47368421052632,0.8808995590077946,Medium,False
HF_L4_004,2023-03-05,1.3,71.0,1.3571428571428572,92.3,0.9512521900443162,High,False
HF_L4_004,2023-03-06,2.363636363636364,36.0,1.2551020408163265,85.09090909090911,0.8769546438308679,Medium,False
HF_L4_004,2023-03-07,1.2954545454545454,60.0,1.6442307692307692,77.72727272727272,0.8010643381147348,Medium,False
HF_L4_004,2023-03-08,1.1025641025641026,46.0,2.05607476635514,50.71794871794872,0.522703789734605,Low,False
HF_L4_004,2023-03-09,2.064516129032258,45.0,1.5252525252525253,92.90322580645162,0.9574690900386644,High,False
HF_L4_004,2023-03-10,3.55,20.0,2.7241379310344827,71.0,0.7317324538802432,Medium,False
HF_L4_004,2023-03-11,2.04,37.0,2.0,75.48,0.7779037411109966,Medium,False
HF_L4_004,2023-03-12,2.576923076923077,37.0,1.835164835164835,95.34615384615385,0.9826461284773148,High,False
HF_L4_004,2023-03-13,1.8888888888888888,50.0,2.8701298701298703,94.44444444444444,0.9733530294181639,High,False
HF_L4_004,2023-03-14,2.15625,42.0,1.3247863247863247,90.5625,0.9333453571060497,High,False
HF_L4_004,2023-03-15,1.351351351351351,65.0,1.908256880733945,87.83783783783782,0.9052647411917739,High,False
HF_L4_004,2023-03-16,2.057142857142857,57.0,2.0625,117.25714285714284,1.2084627729273714,Critical,True
HF_L4_004,2023-03-17,1.8285714285714283,51.0,2.091743119266055,93.25714285714284,0.9611165913340497,High,False
HF_L4_004,2023-03-18,2.2666666666666666,42.0,2.1346153846153846,95.2,0.9811398536535092,High,False
HF_L4_004,2023-03-19,1.5405405405405406,58.0,1.34,89.35135135135135,0.9208631490400015,High,False
HF_L4_004,2023-03-20,1.380952380952381,89.0,2.082474226804124,122.9047619047619,1.2666676481991332,Critical,True
HF_L4_004,2023-03-21,1.711111111111111,63.0,3.175675675675676,107.8,1.110996598990003,Critical,True
HF_L4_004,2023-03-22,1.4545454545454546,49.0,1.895652173913044,71.27272727272728,0.7345432059438037,Medium,False
HF_L4_004,2023-03-23,2.0,34.0,1.204724409448819,68.0,0.700814181181078,Medium,False
HF_L4_004,2023-03-24,1.5952380952380951,62.0,1.88785046728972,98.9047619047619,1.0193214666058115,High,True
HF_L4_004,2023-03-25,2.6666666666666665,39.0,1.064516129032258,104.0,1.0718334535710605,High,True
HF_L4_004,2023-03-26,2.037037037037037,31.0,1.3951612903225807,63.14814814814815,0.6508105549639096,Low,False
HF_L4_004,2023-03-27,1.7741935483870968,48.0,1.0151515151515151,85.16129032258064,0.877679999202109,Medium,False
HF_L4_004,2023-03-28,1.8780487804878048,75.0,2.3867924528301887,140.85365853658536,1.4516506084364151,Critical,True
HF_L4_004,2023-03-29,2.1,51.0,2.2452830188679247,107.10000000000001,1.1037823353601979,Critical,True
HF_L4_004,2023-03-30,2.0,53.0,2.568807339449541,106.0,1.0924456353705039,High,True
HF_L4_004,2023-03-31,1.8529411764705883,47.0,1.5114503816793894,87.08823529411765,0.8975392692375311,Medium,False
HF_L4_004,2023-04-01,1.8529411764705883,50.0,2.575,92.64705882352942,0.9548290098271609,High,False
HF_L4_004,2023-04-02,1.7575757575757576,53.0,1.9696969696969693,93.15151515151516,0.9600279825983217,High,False
HF_L4_004,2023-04-03,2.108108108108108,51.0,1.6451612903225807,107.5135135135135,1.1080440432187313,Critical,True
HF_L4_004,2023-04-04,1.5897435897435896,56.0,1.2537313432835822,89.02564102564102,0.9175063488162529,High,False
HF_L4_004,2023-04-05,1.2272727272727273,77.0,2.087719298245614,94.5,0.973925590023704,High,False
HF_L4_004,2023-04-06,1.967741935483871,44.0,1.1219512195121952,86.58064516129032,0.8923079991888109,Medium,False
HF_L4_004,2023-04-07,2.3870967741935485,50.0,2.452830188679245,119.35483870967742,1.2300818170635621,Critical,True
HF_L4_004,2023-04-08,4.0,27.0,1.7894736842105263,108.0,1.1130578171699474,Critical,True
HF_L4_004,2023-04-09,2.0,41.0,1.7666666666666666,82.0,0.8450994537771823,Medium,False
HF_L4_004,2023-04-10,1.2564102564102564,59.0,1.5739130434782609,74.12820512820512,0.763972020284501,Medium,False
HF_L4_004,2023-04-11,1.3529411764705883,48.0,2.0795454545454546,64.94117647058823,0.6692896678407526,Low,False
HF_L4_004,2023-04-12,1.7575757575757576,44.0,1.4152542372881356,77.33333333333333,0.7970043629118142,Medium,False
HF_L4_004,2023-04-13,2.310344827586207,38.0,1.8598130841121496,87.79310344827586,0.9048037045066047,High,False
HF_L4_004,2023-04-14,1.5853658536585369,52.0,2.4,82.43902439024392,0.849624079050231,Medium,False
HF_L4_004,2023-04-15,2.933333333333333,42.0,1.9649122807017545,123.19999999999999,1.2697103988457177,Critical,True
HF_L4_004,2023-04-16,2.413793103448276,41.0,2.1954022988505746,98.9655172413793,1.0199476166276338,High,True
HF_L4_004,2023-04-17,2.0,47.0,1.9787234042553192,94.0,0.9687725445738431,High,False
HF_L4_004,2023-04-18,1.7407407407407407,31.0,1.5263157894736843,53.96296296296296,0.5561472015146136,Low,False
HF_L4_004,2023-04-19,2.4285714285714284,42.0,2.2195121951219514,101.99999999999999,1.051221271771617,High,True
HF_L4_004,2023-04-20,2.2333333333333334,32.0,2.395833333333333,71.46666666666667,0.7365419629667801,Medium,False
HF_L4_004,2023-04-21,1.3333333333333333,61.0,2.02,81.33333333333333,0.8382287265107011,Medium,False
HF_L4_004,2023-04-22,1.84375,43.0,2.119047619047619,79.28125,0.8170797691435638,Medium,False
HF_L4_004,2023-04-23,1.5128205128205128,56.0,1.6206896551724137,84.71794871794872,0.873110880325144,Medium,False
HF_L4_004,2023-04-24,1.948717948717949,56.0,2.345679012345679,109.12820512820514,1.1246852017747617,Critical,True
HF_L4_004,2023-04-25,1.6666666666666667,62.0,1.825,103.33333333333334,1.0649627263045793,High,True
HF_L4_004,2023-04-26,1.6756756756756757,47.0,2.479591836734694,78.75675675675676,0.8116742941024091,Medium,False
HF_L4_004,2023-04-27,2.2195121951219514,43.0,2.5977011494252875,95.43902439024392,0.9836032607466135,High,False
HF_L4_004,2023-04-28,1.6097560975609757,65.0,2.721518987341772,104.63414634146342,1.0783690234099084,High,True
HF_L4_004,2023-04-29,1.0,58.0,1.690721649484536,58.0,0.5977532721838607,Low,False
HF_L4_004,2023-04-30,1.5833333333333333,56.0,3.022988505747126,88.66666666666666,0.9138067264419938,High,False
HF_L4_004,2023-05-01,1.947368421052632,51.0,1.1504424778761062,99.31578947368423,1.0235575540934168,High,True
HF_L4_004,2023-05-02,1.8,54.0,1.5779816513761469,97.2,1.0017520354529528,High,True
HF_L4_004,2023-05-03,1.5,42.0,2.447058823529412,63.0,0.6492837266824694,Low,False
HF_L4_004,2023-05-04,3.04,34.0,2.4838709677419355,103.36,1.0652375553952387,High,True
HF_L4_004,2023-05-05,1.864864864864865,43.0,3.4651162790697674,80.1891891891892,0.8264370729587673,Medium,False
HF_L4_004,2023-05-06,1.1428571428571428,44.0,1.9405940594059403,50.285714285714285,0.5182491423860073,Low,False
HF_L4_004,2023-05-07,2.7241379310344827,44.0,2.586206896551724,119.86206896551724,1.2353093781873363,Critical,True
HF_L4_004,2023-05-08,1.9696969696969693,41.0,2.646464646464646,80.75757575757574,0.8322949165987399,Medium,False
HF_L4_004,2023-05-09,2.0,41.0,2.75,82.0,0.8450994537771823,Medium,False
HF_L4_004,2023-05-10,1.4146341463414631,46.0,3.073684210526316,65.07317073170731,0.6706500126940874,Low,False
HF_L4_004,2023-05-11,2.2962962962962963,42.0,2.313953488372093,96.44444444444444,0.9939652112176074,High,False
HF_L4_004,2023-05-12,1.7894736842105263,49.0,1.5,87.6842105263158,0.903681444154548,High,False
HF_L4_004,2023-05-13,1.6774193548387095,57.0,2.2884615384615383,95.61290322580645,0.9853952718314588,High,False
HF_L4_004,2023-05-14,2.28,37.0,2.4468085106382977,84.36,0.8694218283005256,Medium,False
HF_L4_004,2023-05-15,2.6129032258064515,42.0,2.2439024390243905,109.74193548387096,1.1310103626081722,Critical,True
HF_L4_004,2023-05-16,1.864864864864865,52.0,2.782608695652174,96.97297297297297,0.9994122742757185,High,False
HF_L4_004,2023-05-17,1.911764705882353,59.0,1.76,112.79411764705883,1.1624664294244957,Critical,True
HF_L4_004,2023-05-18,2.324324324324324,44.0,2.019047619047619,102.27027027027026,1.0540067017445147,High,True
HF_L4_004,2023-05-19,2.2,58.0,1.827272727272728,127.60000000000001,1.3150571988044935,Critical,True
HF_L4_004,2023-05-20,1.894736842105263,53.0,2.3684210526315788,100.42105263157895,1.0349484966667932,High,True
HF_L4_004,2023-05-21,1.9142857142857144,50.0,1.6785714285714286,95.71428571428572,0.9864401289733662,High,False
HF_L4_004,2023-05-22,2.057142857142857,52.0,1.6728971962616823,106.97142857142856,1.1024572665302335,Critical,True
HF_L4_004,2023-05-23,1.8285714285714283,51.0,2.927083333333333,93.25714285714284,0.9611165913340497,High,False
HF_L4_004,2023-05-24,2.4642857142857144,38.0,1.603960396039604,93.64285714285715,0.9650917978239426,High,False
HF_L4_004,2023-05-25,2.392857142857143,47.0,1.7093023255813953,112.46428571428571,1.1590671515437052,Critical,True
HF_L4_004,2023-05-26,1.7096774193548387,44.0,3.0352941176470587,75.22580645161291,0.7752839992951964,Medium,False
HF_L4_004,2023-05-27,2.5517241379310347,40.0,2.4901960784313726,102.0689655172414,1.0519320366612532,High,True
HF_L4_004,2023-05-28,3.130434782608696,43.0,1.7787610619469028,134.6086956521739,1.3872894532842823,Critical,True
HF_L4_004,2023-05-29,1.6666666666666667,61.0,2.336842105263158,101.66666666666667,1.0477859081383765,High,True
HF_L4_004,2023-05-30,1.4772727272727273,72.0,2.1320754716981134,106.36363636363636,1.0961933047885846,High,True
HF_L4_004,2023-05-31,2.235294117647059,55.0,2.1604938271604937,122.94117647058823,1.2670429400246133,Critical,True
HF_L4_004,2023-06-01,1.8857142857142857,52.0,1.908045977011494,98.05714285714285,1.010585827652714,High,True
HF_L4_004,2023-06-02,1.8928571428571428,44.0,1.8728813559322035,83.28571428571428,0.8583501420768245,Medium,False
HF_L4_004,2023-06-03,2.772727272727273,35.0,2.209090909090909,97.04545454545455,1.0001592759502684,High,True
HF_L4_004,2023-06-04,1.625,63.0,1.6046511627906976,102.375,1.0550860558590127,High,True
HF_L4_004,2023-06-05,1.368421052631579,68.0,1.7373737373737377,93.05263157894737,0.9590088795109488,High,False
HF_L4_004,2023-06-06,2.3703703703703702,34.0,1.8389830508474576,80.59259259259258,0.8305945851034997,Medium,False
HF_L4_004,2023-06-07,1.7222222222222223,46.0,2.210526315789474,79.22222222222223,0.8164714235001775,Medium,False
HF_L4_004,2023-06-08,1.9230769230769231,53.0,2.1666666666666665,101.92307692307692,1.0504284955485614,High,True
HF_L4_004,2023-06-09,1.2162162162162162,51.0,2.0,62.027027027027025,0.6392561787800374,Low,False
HF_L4_004,2023-06-10,1.763157894736842,47.0,1.7024793388429753,82.86842105263158,0.8540494800848354,Medium,False
HF_L4_004,2023-06-11,1.5454545454545454,41.0,2.736842105263158,63.36363636363636,0.6530313961005499,Low,False
HF_L4_004,2023-06-12,1.9142857142857144,43.0,2.3852459016393444,82.31428571428572,0.8483385109170949,Medium,False
HF_L4_004,2023-06-13,1.1333333333333333,71.0,1.3203883495145632,80.46666666666667,0.8292967810642756,Medium,False
HF_L4_004,2023-06-14,1.6857142857142855,57.0,2.203703703703704,96.08571428571427,0.9902681055932626,High,False
HF_L4_004,2023-06-15,1.3714285714285714,45.0,2.21505376344086,61.714285714285715,0.6360330383828271,Low,False
HF_L4_004,2023-06-16,1.902439024390244,46.0,2.282828282828283,87.51219512195122,0.9019086377610144,High,False
HF_L4_004,2023-06-17,1.605263157894737,42.0,2.617021276595745,67.42105263157895,0.6948474969759759,Low,False
HF_L4_004,2023-06-18,1.827586206896552,42.0,2.4380952380952383,76.75862068965519,0.7910813221648478,Medium,False
HF_L4_004,2023-06-19,1.5555555555555556,57.0,1.6354166666666667,88.66666666666667,0.9138067264419939,High,False
HF_L4_004,2023-06-20,1.7575757575757576,38.0,2.0608695652173914,66.78787878787878,0.6883219497874759,Low,False
HF_L4_004,2023-06-21,1.3863636363636365,56.0,2.734042553191489,77.63636363636364,0.8001274207602148,Medium,False
HF_L4_004,2023-06-22,1.5952380952380951,52.0,1.966942148760331,82.95238095238095,0.8549147784435839,Medium,False
HF_L4_004,2023-06-23,1.631578947368421,52.0,2.1782178217821784,84.84210526315789,0.874390448965865,Medium,False
HF_L4_004,2023-06-24,2.7916666666666665,25.0,2.4285714285714284,69.79166666666666,0.719279260709746,Medium,False
HF_L4_004,2023-06-25,1.1578947368421053,38.0,1.4715447154471544,44.0,0.45346799958775635,Low,False
HF_L4_004,2023-06-26,1.9666666666666663,40.0,2.3369565217391304,78.66666666666666,0.8107458174447765,Medium,False
HF_L4_004,2023-06-27,1.85,73.0,1.8977272727272727,135.05,1.3918375760074204,Critical,True
HF_L4_004,2023-06-28,1.5142857142857142,49.0,1.915254237288136,74.2,0.7647119447593528,Medium,False
HF_L4_004,2023-06-29,2.033333333333333,41.0,3.130434782608696,83.36666666666666,0.8591844446734687,Medium,False
HF_L4_004,2023-06-30,1.0476190476190477,54.0,1.28125,56.57142857142858,0.5830302851842583,Low,False
HF_L4_004,2023-07-01,2.0,55.0,1.112,110.0,1.1336699989693908,Critical,True
HF_L4_004,2023-07-02,1.8666666666666667,37.0,2.1782178217821784,69.06666666666666,0.7118073448074478,Medium,False
HF_L4_004,2023-07-03,1.4705882352941178,46.0,1.905172413793104,67.64705882352942,0.6971767373341174,Low,False
HF_L4_004,2023-07-04,1.606060606060606,35.0,3.591549295774648,56.21212121212121,0.5793272308782975,Low,False
HF_L4_004,2023-07-05,1.2903225806451613,45.0,1.5444444444444445,58.064516129032256,0.5984181812741652,Low,False
HF_L4_004,2023-07-06,1.8333333333333333,52.0,2.238095238095238,95.33333333333333,0.9825139991068054,High,False
HF_L4_004,2023-07-07,2.0588235294117645,40.0,2.217391304347826,82.35294117647058,0.8487368976241428,Medium,False
HF_L4_004,2023-07-08,1.3863636363636365,70.0,3.0106382978723403,97.04545454545455,1.0001592759502684,High,True
HF_L4_004,2023-07-09,1.6944444444444444,62.0,2.367816091954023,105.05555555555556,1.0827121050763224,High,True
HF_L4_004,2023-07-10,2.2857142857142856,37.0,1.5271317829457365,84.57142857142857,0.8716008303764667,Medium,False
HF_L4_004,2023-07-11,1.8611111111111112,43.0,2.5294117647058822,80.02777777777779,0.824773552280509,Medium,False
HF_L4_004,2023-07-12,1.870967741935484,46.0,2.565217391304348,86.06451612903226,0.8869887264663738,Medium,False
HF_L4_004,2023-07-13,2.2,46.0,1.6,101.2,1.0429763990518397,High,True
HF_L4_004,2023-07-14,1.2222222222222223,58.0,2.938271604938272,70.8888888888889,0.7305873326691631,Medium,False
HF_L4_004,2023-07-15,2.4444444444444446,38.0,2.4424778761061945,92.8888888888889,0.9573213324630413,High,False
HF_L4_004,2023-07-16,2.3846153846153846,35.0,1.121212121212121,83.46153846153847,0.8601622020152372,Medium,False
HF_L4_004,2023-07-17,1.14,73.0,2.1485148514851486,83.22,0.8576728846748428,Medium,False
HF_L4_004,2023-07-18,1.5945945945945943,56.0,2.5161290322580645,89.29729729729728,0.9203060630454218,High,False
HF_L4_004,2023-07-19,1.7179487179487178,61.0,3.701492537313433,104.79487179487178,1.080025474542634,High,True
HF_L4_004,2023-07-20,2.6333333333333333,47.0,1.95,123.76666666666667,1.2755505170222268,Critical,True
HF_L4_004,2023-07-21,2.1379310344827585,47.0,1.94488188976378,100.48275862068965,1.0355844441996254,High,True
HF_L4_004,2023-07-22,1.457142857142857,50.0,1.9444444444444444,72.85714285714285,0.7508723369797263,Medium,False
HF_L4_004,2023-07-23,2.3823529411764706,58.0,2.6333333333333333,138.1764705882353,1.42405926608508,Critical,True
HF_L4_004,2023-07-24,1.851063829787234,70.0,1.5225225225225223,129.5744680851064,1.3354062463681995,Critical,True
HF_L4_004,2023-07-25,2.28125,45.0,1.316326530612245,102.65625,1.0579846439245595,High,True
HF_L4_004,2023-07-26,1.7647058823529411,57.0,1.9145299145299144,100.58823529411764,1.0366714963837744,High,True
HF_L4_004,2023-07-27,1.5121951219512195,57.0,1.8673469387755104,86.19512195121952,0.8883347619418687,Medium,False
HF_L4_004,2023-07-28,1.0833333333333333,51.0,2.7012987012987013,55.24999999999999,0.5694115222096258,Low,False
HF_L4_004,2023-07-29,1.225,76.0,2.698630136986301,93.10000000000001,0.9594970627640936,High,False
HF_L4_004,2023-07-30,1.853658536585366,65.0,1.4152542372881356,120.48780487804879,1.2417582693811067,Critical,True
HF_L4_004,2023-07-31,2.096774193548387,42.0,2.5853658536585367,88.06451612903226,0.9076009082658173,High,False
HF_L4_004,2023-08-01,2.111111111111111,41.0,2.153225806451613,86.55555555555556,0.8920494234314702,Medium,False
HF_L4_004,2023-08-02,1.5483870967741935,51.0,1.9894736842105265,78.96774193548387,0.8138487265328648,Medium,False
HF_L4_004,2023-08-03,2.2758620689655173,43.0,1.873684210526316,97.86206896551725,1.0085753783934581,High,True
HF_L4_004,2023-08-04,1.3235294117647058,47.0,3.1666666666666665,62.205882352941174,0.6410994780268079,Low,False
HF_L4_004,2023-08-05,1.3846153846153846,62.0,1.9545454545454544,85.84615384615384,0.8847382649299581,Medium,False
HF_L4_004,2023-08-06,1.5,44.0,1.988235294117647,66.0,0.6802019993816345,Low,False
HF_L4_004,2023-08-07,1.9444444444444444,51.0,1.7941176470588236,99.16666666666667,1.0220206808890722,High,True
HF_L4_004,2023-08-08,2.055555555555556,51.0,2.9054054054054053,104.83333333333334,1.080421862654162,High,True
HF_L4_004,2023-08-09,1.318181818181818,68.0,2.6625,89.63636363636361,0.9238005115568753,High,False
HF_L4_004,2023-08-10,2.5161290322580645,45.0,2.0253164556962027,113.2258064516129,1.1669154534846222,Critical,True
HF_L4_004,2023-08-11,1.5588235294117647,50.0,1.9310344827586208,77.94117647058823,0.8032688495371352,Medium,False
HF_L4_004,2023-08-12,1.3333333333333333,55.0,2.4814814814814814,73.33333333333333,0.7557799993129272,Medium,False
HF_L4_004,2023-08-13,1.9285714285714288,27.0,2.0330578512396693,52.07142857142858,0.5366528761355104,Low,False
HF_L4_004,2023-08-14,2.333333333333333,40.0,2.6739130434782608,93.33333333333331,0.9619018173073618,High,False
HF_L4_004,2023-08-15,1.2647058823529411,50.0,2.805555555555556,63.23529411764706,0.6517086892471098,Low,False
HF_L4_004,2023-08-16,2.3703703703703702,34.0,2.05982905982906,80.59259259259258,0.8305945851034997,Medium,False
HF_L4_004,2023-08-17,1.763157894736842,63.0,2.24468085106383,111.07894736842105,1.1447897286243538,Critical,True
HF_L4_004,2023-08-18,2.0,50.0,1.0775193798449612,100.0,1.0306090899721736,High,True
HF_L4_004,2023-08-19,2.1333333333333333,52.0,2.1262135922330097,110.93333333333334,1.1432890171424646,Critical,True
HF_L4_004,2023-08-20,1.3448275862068966,47.0,1.7851239669421488,63.20689655172414,0.6514160213513773,Low,False
HF_L4_004,2023-08-21,2.0384615384615383,41.0,2.261904761904762,83.57692307692307,0.8613513663498203,Medium,False
HF_L4_004,2023-08-22,1.2903225806451613,42.0,1.84375,54.193548387096776,0.5585236358558876,Low,False
HF_L4_004,2023-08-23,2.4705882352941178,59.0,2.125,145.76470588235296,1.5022643087947332,Critical,True
HF_L4_004,2023-08-24,1.4482758620689655,43.0,2.3978494623655915,62.275862068965516,0.6418206953412915,Low,False
HF_L4_004,2023-08-25,2.25,55.0,2.3125,123.75,1.2753787488405648,Critical,True
HF_L4_004,2023-08-26,2.333333333333333,52.0,1.471698113207547,121.33333333333331,1.2504723624995704,Critical,True
HF_L4_004,2023-08-27,1.8888888888888888,59.0,1.9615384615384608,111.44444444444444,1.1485565747134334,Critical,True
HF_L4_004,2023-08-28,2.111111111111111,51.0,1.72,107.66666666666667,1.109622453536707,Critical,True
HF_L4_004,2023-08-29,1.935483870967742,46.0,1.6974789915966386,89.03225806451613,0.9175745446203868,High,False
HF_L4_004,2023-08-30,1.896551724137931,37.0,1.2033898305084745,70.17241379310344,0.7232032752046114,Medium,False
HF_L4_004,2023-08-31,2.117647058823529,44.0,2.4018691588785046,93.17647058823528,0.9602851755976015,High,False
HF_L4_004,2023-09-01,1.8387096774193548,43.0,2.3963963963963963,79.06451612903226,0.8148460901683217,Medium,False
HF_L4_004,2023-09-02,1.9090909090909087,45.0,1.351351351351351,85.90909090909089,0.885386900021549,Medium,False
HF_L4_004,2023-09-03,1.821428571428572,37.0,1.871794871794872,67.39285714285717,0.6945569117062472,Low,False
